category;type;naam_afgeleid;url;phone;email;opening_hours;cuisine;addr_street;addr_housenumber;addr_postcode;city;lat;lon;osm_layer;osm_id;osm_type_guess;osm_url;pakket;soort;tekst;categorie
vrije_tijd;Informatie;RivierPark Maasvallei;;;;;;;;;;5,10407E+16;57675815;points;9131874403;node;https://www.openstreetmap.org/node/9131874403;;;;
vrije_tijd;Kunst en Cultuur;8 van 10;;;;;;;;;;5,10615E+16;58036173;points;9132182707;node;https://www.openstreetmap.org/node/9132182707;;;;
vrije_tijd;Informatie;De Kingbeek;;;;;;;;;;510553456;5,79548E+15;points;9132197522;node;https://www.openstreetmap.org/node/9132197522;;;;
vrije_tijd;Informatie;Wandelroutenetwerk Echt-Susteren;;;;;;;;;;510630255;58042429;points;9132628120;node;https://www.openstreetmap.org/node/9132628120;;;;
vrije_tijd;Informatie;Illikhoven-Visserweert;;;;;;;;;;510629562;58042429;points;9132628121;node;https://www.openstreetmap.org/node/9132628121;;;;
vrije_tijd;Informatie;Plukweide Labaerdijk;;;;;;;;;;510926765;57963005;points;9132852824;node;https://www.openstreetmap.org/node/9132852824;;;;
vrije_tijd;Galerij;Nachtbrötchen;;;;;;;;;;5,1202E+16;59865012;points;9135822982;node;https://www.openstreetmap.org/node/9135822982;;;;
vrije_tijd;Informatie;Was ist Boden?;;;;;;;;;;5,07631E+15;6,02015E+15;points;9138846030;node;https://www.openstreetmap.org/node/9138846030;;;;
vrije_tijd;Attractie;Eindrücke für die Füße;;;;;;;;;;5,07631E+16;60199727;points;9146436545;node;https://www.openstreetmap.org/node/9146436545;;;;
vrije_tijd;Perspectief;Vallée de la Gueule;;;;;;;;;;5,07508E+16;59042743;points;9146730433;node;https://www.openstreetmap.org/node/9146730433;;;;
vrije_tijd;Informatie;Rondwandeling Joods Vaals;;;;;;;;;;507675251;60094437;points;9155283798;node;https://www.openstreetmap.org/node/9155283798;;;;
vrije_tijd;Informatie;Gemeentelijke begraafplaatsen Vaals;;;;;;;;;;5,07677E+16;60104033;points;9155304030;node;https://www.openstreetmap.org/node/9155304030;;;;
vrije_tijd;Informatie;Vesting De Vossenberg;;;;;;;;;;513443204;5,8438E+16;points;9166156545;node;https://www.openstreetmap.org/node/9166156545;;;;
vrije_tijd;Speeltuin;Speeltuin Breukberg;https://www.speeltuinbreukberg.nl/;;;;;;;;;5,09632E+16;59833245;points;9176495123;node;https://www.openstreetmap.org/node/9176495123;;;;Vertier
vrije_tijd;Informatie;Panzersperre und Panzermauern Aachen Vaals;;;;;;;;;;5,07811E+16;6,01873E+15;points;9176932411;node;https://www.openstreetmap.org/node/9176932411;;;;
horeca;Restaurant;Brasserie VIOS;http://www.vios-beringe.nl/;;;;;Meijelseweg;6;5986NJ;Beringe;5,13388E+16;59401903;points;9178304435;node;https://www.openstreetmap.org/node/9178304435;;;;Eten
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;5,13198E+16;6,00013E+15;points;9195601331;node;https://www.openstreetmap.org/node/9195601331;;;;
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;513311884;6,09709E+16;points;9197834636;node;https://www.openstreetmap.org/node/9197834636;;;;
vrije_tijd;Informatie;Knotenpunkt 94;;;;;;;;;;507871766;5,99809E+15;points;9216012527;node;https://www.openstreetmap.org/node/9216012527;;;;
vrije_tijd;Informatie;Knooppunt 94;;;;;;;;;;507871803;5,99793E+16;points;9216012528;node;https://www.openstreetmap.org/node/9216012528;;;;
vrije_tijd;Informatie;Knooppunt 93;;;;;;;;;;507797579;59892893;points;9216012529;node;https://www.openstreetmap.org/node/9216012529;;;;
horeca;Restaurant;Döner Center;;;;;;;;;;50851723;60764224;points;9243257562;node;https://www.openstreetmap.org/node/9243257562;;;;
horeca;fast_food;Kippie;https://www.kippie.nl/winkels/maastricht;+31 43 3272522;;"Mo-We 09:00-18:00; Th 09:00-20:00; Fr 09:00-19:00; Sa 09:00-18:00; Su off";chicken;Brusselsepoort;36;6216CG;Maastricht;508506171;56656646;points;9244199817;node;https://www.openstreetmap.org/node/9244199817;;;;Eten
logies;Hotel;Gr8 Hotel Maastricht Airport;https://www.gr8hotels.nl/nl/maastricht/gr8-maastricht/;+31 88 45 40 631;reservations@gr8hotels.nl;;;Vliegveldweg;72;6199AD;Maastricht-Airport;509164479;5,77021E+15;points;9246720872;node;https://www.openstreetmap.org/node/9246720872;;;;Slapen
vrije_tijd;Informatie;Beleef Ut Jeldloch;;;;;;;;;;5,07548E+16;5,99152E+15;points;9251124743;node;https://www.openstreetmap.org/node/9251124743;;;;
vrije_tijd;Informatie;Beleef De Paedsbent;;;;;;;;;;507619478;5996118;points;9251124744;node;https://www.openstreetmap.org/node/9251124744;;;;
vrije_tijd;Kunst en Cultuur;Bevrijdingsmonument Baarlo;;;;;;;;;;513251719;60834495;points;9253003731;node;https://www.openstreetmap.org/node/9253003731;;;;
vrije_tijd;Informatie;Beleef Het Vijlenerbos;;;;;;;;;;507604692;5,99781E+15;points;9261526179;node;https://www.openstreetmap.org/node/9261526179;;;;
logies;guest_house;Kampeerboerderij Holsterhof;https://www.holsterhof.nl;+31 475 403 461;info@holsterhof.nl;;;Paalderweg;2;6061NV;Posterholt;5,1136E+16;60401591;points;9283065445;node;https://www.openstreetmap.org/node/9283065445;;;;Slapen
vrije_tijd;Informatie;Beleef De Hoeje Driesj;;;;;;;;;;5,07557E+16;60000149;points;9288606062;node;https://www.openstreetmap.org/node/9288606062;;;;
vrije_tijd;Speeltuin;Stormbaan;;;;;;;;;;5,15193E+16;5,95304E+16;points;9290025653;node;https://www.openstreetmap.org/node/9290025653;;;;
vrije_tijd;Kunst en Cultuur;De Drie Kronen;;;;;;;;;;5,13514E+16;61485243;points;9297215127;node;https://www.openstreetmap.org/node/9297215127;;;;
vrije_tijd;Speeltuin;Speeltuin Appelgaard;;;;;;;;;;5,14782E+16;6,18253E+16;points;9306857500;node;https://www.openstreetmap.org/node/9306857500;;;;
vrije_tijd;Speeltuin;Speeltuin Klaver-4;;;;;;Florence Nightingalestraat;10;6441HW;Brunssum;509506882;5,95798E+15;points;9326770009;node;https://www.openstreetmap.org/node/9326770009;;;;
vrije_tijd;Kunst en Cultuur;Wording Koningslust;;;;;;;;;;513566007;5,99555E+15;points;9327429484;node;https://www.openstreetmap.org/node/9327429484;;;;
horeca;Restaurant;Biesenhof;https://www.biesenhof.nl;+31 46 443 2003;info@biesenhof.nl;"We, Th 11:00-20:00; Fr, Sa 11:00-21:00; Su 11:00-20:00";;Biesenweg;1;6164RB;Geleen;509526691;5,83941E+15;points;9336269428;node;https://www.openstreetmap.org/node/9336269428;;;;Eten
vrije_tijd;Kunst en Cultuur;Grenskapel;https://www.kapellenbaan.nl/projecten/grenskapel/;;;;;;;;;5,16838E+16;6,03219E+15;points;9348645199;node;https://www.openstreetmap.org/node/9348645199;;;;Bezoeken
vrije_tijd;Perspectief;Uitzichttoren Groote Peel;;;;;;;;;;5,13358E+15;58020468;points;9373520423;node;https://www.openstreetmap.org/node/9373520423;;;;
vrije_tijd;Kunst en Cultuur;Christusbeeld;;;;;;;;;;5,07787E+16;5,70743E+15;points;9403717537;node;https://www.openstreetmap.org/node/9403717537;;;;
vrije_tijd;Informatie;Geldernsch-Niers kanaal;;;;;;;;;;515080704;61745628;points;9407491736;node;https://www.openstreetmap.org/node/9407491736;;;;
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;5,08395E+16;5,66287E+15;points;9437373181;node;https://www.openstreetmap.org/node/9437373181;;;;
vrije_tijd;Kunst en Cultuur;Sculptuur Henri Hermans;;;;;;;;;;508435926;56911635;points;9442572476;node;https://www.openstreetmap.org/node/9442572476;;;;
vrije_tijd;Kunst en Cultuur;Gedenkteken Franse Vluchtelingen;;;;;;;;;;50844189;56908873;points;9442572477;node;https://www.openstreetmap.org/node/9442572477;;;;
vrije_tijd;Kunst en Cultuur;Jacob en de Engel;;;;;;;;;;5,08479E+16;5,72377E+15;points;9449379676;node;https://www.openstreetmap.org/node/9449379676;;;;
vrije_tijd;Kunst en Cultuur;Graanvrouwe van Limmel;;;;;;;;;;5,08672E+16;57058334;points;9451962638;node;https://www.openstreetmap.org/node/9451962638;;;;
vrije_tijd;fitness_centre;Vikings gym;https://www.vikingbrothers.nl/;+31 6 21873694;;"Mo-Fr 08:00-22:00; Sa-Su 09:00-15:00";;Jeugrubbenweg;20;6431DH;Hoensbroek;509325405;59221743;points;9452429013;node;https://www.openstreetmap.org/node/9452429013;;;;Sporten
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;50876671;56889686;points;9455466469;node;https://www.openstreetmap.org/node/9455466469;;;;
vrije_tijd;Informatie;Velden in de Oorlog;;;;;;;;;;514150143;61682692;points;9459004068;node;https://www.openstreetmap.org/node/9459004068;;;;
vrije_tijd;Kunst en Cultuur;Strijd van Jacob en de Engel;;;;;;;;;;5,13598E+15;6,05637E+15;points;9460234094;node;https://www.openstreetmap.org/node/9460234094;;;;
vrije_tijd;Kunst en Cultuur;Pluk de dag;https://streetartcities.com/markers/31586;;;;;;;;;5,08823E+16;5,97942E+15;points;9498361081;node;https://www.openstreetmap.org/node/9498361081;;;;Bezoeken
vrije_tijd;Kunst en Cultuur;A miracle Elixir;;;;;;;;;;508843607;59770053;points;9498361082;node;https://www.openstreetmap.org/node/9498361082;;;;
vrije_tijd;Informatie;Panoramatableau Meelenbroek;;;;;;;;;;507608808;59839034;points;9498372155;node;https://www.openstreetmap.org/node/9498372155;;;;
vrije_tijd;Kunst en Cultuur;A crazy little thing called glove;;;;;;;;;;5,08829E+16;5,97933E+15;points;9498395014;node;https://www.openstreetmap.org/node/9498395014;;;;
vrije_tijd;Kunst en Cultuur;Waterkraan;;;;;;;;;;509238489;5,92462E+15;points;9510124541;node;https://www.openstreetmap.org/node/9510124541;;;;
vrije_tijd;Kunst en Cultuur;Stier;;;;;;;;;;5,09236E+16;5,92511E+15;points;9510124552;node;https://www.openstreetmap.org/node/9510124552;;;;
vrije_tijd;Kunst en Cultuur;pink elefant;;;;;;;;;;5,09248E+16;59273822;points;9510161584;node;https://www.openstreetmap.org/node/9510161584;;;;
vrije_tijd;Kunst en Cultuur;Het Torentje;;;;;;;;;;508914449;58556657;points;9520600485;node;https://www.openstreetmap.org/node/9520600485;;;;
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;508774595;58842593;points;9526064136;node;https://www.openstreetmap.org/node/9526064136;;;;
vrije_tijd;Kunst en Cultuur;Vrijheid;;;;;;;;;;508771336;58852006;points;9526205586;node;https://www.openstreetmap.org/node/9526205586;;;;
vrije_tijd;Informatie;Schinveldse Bossen;;;;;;;;;;5,09819E+15;60241556;points;9529909438;node;https://www.openstreetmap.org/node/9529909438;;;;
vrije_tijd;Informatie;Wandelgebied Swartbroek-De Krang;;;;;;;;;;512234861;5,78237E+15;points;9532492218;node;https://www.openstreetmap.org/node/9532492218;;;;
vrije_tijd;Informatie;Welkom in het Jammerdal;;;;;;;;;;513433276;6,17055E+15;points;9534002669;node;https://www.openstreetmap.org/node/9534002669;;;;
vrije_tijd;Kunst en Cultuur;Jean Nelissen;;;;;;;;;;5,08125E+16;59005567;points;9553872648;node;https://www.openstreetmap.org/node/9553872648;;;;
vrije_tijd;Perspectief;Land van Bommel;;;;;;;;;;514287676;59137496;points;9555510042;node;https://www.openstreetmap.org/node/9555510042;;;;
horeca;Restaurant;Bakhuis Moorveld;;+31 43 205 0802;;;;Schonen Steynweg;4;6237NA;Moorveld;509138298;5,76109E+15;points;9557597098;node;https://www.openstreetmap.org/node/9557597098;;;;
vrije_tijd;Speeltuin;Speelpark De Biest Noord-Oost;;;;;;;;;;5,12599E+16;5,72102E+16;points;9575028982;node;https://www.openstreetmap.org/node/9575028982;;;;
vrije_tijd;Speeltuin;Gemeente en buurt;;;;;;;;;;512439455;57043396;points;9575379778;node;https://www.openstreetmap.org/node/9575379778;;;;
vrije_tijd;Speeltuin;Gemeente en buurt;;;;;;;;;;5,12419E+16;5709043;points;9575379793;node;https://www.openstreetmap.org/node/9575379793;;;;
vrije_tijd;Speeltuin;Gemeente en buurt;;;;;;;;;;512416751;57054811;points;9575379794;node;https://www.openstreetmap.org/node/9575379794;;;;
vrije_tijd;Speeltuin;gemeente en buurt;;;;;;;;;;512813766;5,7454E+15;points;9575585720;node;https://www.openstreetmap.org/node/9575585720;;;;
vrije_tijd;Speeltuin;gemeente en buurt;;;;;;;;;;512816412;5,74651E+16;points;9575585721;node;https://www.openstreetmap.org/node/9575585721;;;;
vrije_tijd;Kunst en Cultuur;Vastelaovundj- monumênt;;;;;;;;;;512499831;5,71791E+15;points;9594066534;node;https://www.openstreetmap.org/node/9594066534;;;;
vrije_tijd;Speeltuin;Speeltuin Sint Mathiasstraat;;;;;;;;;;512493081;5,71515E+15;points;9594232607;node;https://www.openstreetmap.org/node/9594232607;;;;
vrije_tijd;Informatie;Panoramatableau Bellet;;;;;;;;;;507652232;59416861;points;9595753802;node;https://www.openstreetmap.org/node/9595753802;;;;
logies;Hostel;Hoeve ten Bosch;https://www.groepsverblijf.nl/paradijsvogels.html;+31 43 306 4951;info@paradijsvogels.nl;;;Cottessen;12a;6294NE;Vijlen;5,07653E+16;5,94149E+15;points;9595753803;node;https://www.openstreetmap.org/node/9595753803;;;;Slapen
vrije_tijd;Speeltuin;Speeltuin Daelhemstraat;;;;;;;;;;5,12516E+16;57221848;points;9596888483;node;https://www.openstreetmap.org/node/9596888483;;;;
vrije_tijd;Kunst en Cultuur;Engel van Maastricht;;;;;;;;;;5,08483E+16;5,71142E+15;points;9609476574;node;https://www.openstreetmap.org/node/9609476574;;;;
vrije_tijd;Kunst en Cultuur;Klein meisje en wezentje;;;;;;;;;;508534658;5,71809E+16;points;9609540978;node;https://www.openstreetmap.org/node/9609540978;;;;
vrije_tijd;Speeltuin;Gemeente Weert;;;;;;;;;;5,12535E+16;57300952;points;9613037396;node;https://www.openstreetmap.org/node/9613037396;;;;
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;513566318;6,0057E+15;points;9627889927;node;https://www.openstreetmap.org/node/9627889927;;;;
vrije_tijd;Informatie;Entlang der Via Regia;;;;;;;;;;5,07869E+16;59986388;points;9651342500;node;https://www.openstreetmap.org/node/9651342500;;;;
vrije_tijd;Informatie;Entlang der Via Regia;;;;;;;;;;507869284;5,99865E+15;points;9651342510;node;https://www.openstreetmap.org/node/9651342510;;;;
vrije_tijd;sauna;Thermen Maastricht;https://www.thermenmaastricht.nl/;+31 24 792 0109;;10:00-23:00;;Stedendwinger;35;6216GD;Maastricht;5,08541E+15;5,64753E+15;points;9652236096;node;https://www.openstreetmap.org/node/9652236096;;;;Bezoeken
horeca;Ijsje;IJsco Fantastico;;;;Tu-Su 12:00-20:00;;Werf;5;5911DK;Venlo;5,13696E+15;6,16435E+15;points;9652383395;node;https://www.openstreetmap.org/node/9652383395;;;;
vrije_tijd;Attractie;bootje;;;;;;;;;;5,11792E+16;58751267;points;9652884902;node;https://www.openstreetmap.org/node/9652884902;;;;
vrije_tijd;Attractie;vliegtuig;;;;;;;;;;5,11792E+16;5,87481E+15;points;9652892225;node;https://www.openstreetmap.org/node/9652892225;;;;
vrije_tijd;Sportcentrum;Plaza Padel;https://www.plazapadel.com/nl/maastricht;+31 88 8048125;maastricht@plazapadel.com;"Mo-Fr 08:00-23:00; Sa-Su 08:00-20:00";;Heerderweg;146-148;6224LJ;Maastricht;508444695;57145782;points;9653344813;node;https://www.openstreetmap.org/node/9653344813;;;;Sporten
vrije_tijd;Sportcentrum;Sportcentrum Pica Mare;https://www.vebegolocaties.nl/pica-mare/;;;;;Picardie;40;6591JE;Gennep;5,16992E+16;59776987;points;9653767391;node;https://www.openstreetmap.org/node/9653767391;;;;Sporten
vrije_tijd;Speeltuin;Gemeente;;;;;;;;;;511936485;5718401;points;9653871536;node;https://www.openstreetmap.org/node/9653871536;;;;
vrije_tijd;Kunst en Cultuur;Vredesmonument;;;;;;;;;;511940985;57213025;points;9653890967;node;https://www.openstreetmap.org/node/9653890967;;;;
horeca;Stang;Café Tess;;;;"Mo off; Tu 11:00-23:00; We-Th 12:00-24:00; Fr,Sa 12:00-01:00";;Bongerd;3;6411JL;Heerlen;508882181;59788457;points;9654642755;node;https://www.openstreetmap.org/node/9654642755;;;;
horeca;Cafe;Museumcafé “De Vrijheid”;;;;;;;;;;515697479;5,9573E+16;points;9656027903;node;https://www.openstreetmap.org/node/9656027903;;;;
horeca;Restaurant;Brasserie De Plankerhoeve;https://www.deplankerhoeve.be/;;;;;De Plank;48;;;507532238;58485782;points;9659049123;node;https://www.openstreetmap.org/node/9659049123;;;;Eten
vrije_tijd;Kunst en Cultuur;Hellehond;;;;;;;;;;514069924;5909378;points;9664093046;node;https://www.openstreetmap.org/node/9664093046;;;;
vrije_tijd;Attractie;9m platform (klein);;;;;;;;;;511794553;58747619;points;9671154513;node;https://www.openstreetmap.org/node/9671154513;;;;
vrije_tijd;Attractie;9m platform (groot);;;;;;;;;;511795519;5,87539E+15;points;9671154514;node;https://www.openstreetmap.org/node/9671154514;;;;
vrije_tijd;Informatie;Tolsteen;;;;;;;;;;513104433;6,12425E+16;points;9675855941;node;https://www.openstreetmap.org/node/9675855941;;;;
vrije_tijd;Speeltuin;Gemeente Weert;;;;;;;;;;512435526;5,6985E+16;points;9679924657;node;https://www.openstreetmap.org/node/9679924657;;;;
vrije_tijd;Kunst en Cultuur;Heilig Hartbeeld;;;;;;;;;;513379011;5,94638E+15;points;9705225906;node;https://www.openstreetmap.org/node/9705225906;;;;
vrije_tijd;Informatie;Villa Holzkuil;;;;;;;;;;508860699;60651371;points;9714269326;node;https://www.openstreetmap.org/node/9714269326;;;;
vrije_tijd;Park;Vrakkerplein;;;;24/7;;;;;;51260514;56841989;points;9735122618;node;https://www.openstreetmap.org/node/9735122618;;;;
vrije_tijd;Attractie;Ames Room;;;;;;;;;;5,14717E+15;60625749;points;9735645006;node;https://www.openstreetmap.org/node/9735645006;;;;
vrije_tijd;Attractie;Spiegeldoolhof;;;;;;;;;;514716455;60627291;points;9735645007;node;https://www.openstreetmap.org/node/9735645007;;;;
vrije_tijd;Attractie;Vortex;;;;;;;;;;51471746;60628028;points;9735645008;node;https://www.openstreetmap.org/node/9735645008;;;;
vrije_tijd;Kunst en Cultuur;Comme un Oiseau;;;;;;;;;;508233389;5,81394E+15;points;9737035288;node;https://www.openstreetmap.org/node/9737035288;;;;
vrije_tijd;Kunst en Cultuur;Regenboog;;;;;;;;;;511306683;5,86014E+15;points;9765687358;node;https://www.openstreetmap.org/node/9765687358;;;;
vrije_tijd;Informatie;Limburg verrijst uit zee;;;;;;;;;;5,08264E+16;56860849;points;9783826433;node;https://www.openstreetmap.org/node/9783826433;;;;
vrije_tijd;Sportcentrum;Budoschool Gennep;https://www.budoschoolgennep.nl/;;;;;Picardie;34-36;6591JE;Gennep;516992331;59766288;points;9784595411;node;https://www.openstreetmap.org/node/9784595411;;;;Sporten
vrije_tijd;Speeltuin;Speeltuin Knoopkruid;;;;;;;;;;512638582;5,6994E+15;points;9785449072;node;https://www.openstreetmap.org/node/9785449072;;;;
vrije_tijd;Speeltuin;Speeltuin Gaffel;;;;;;;;;;512656568;57014711;points;9785485018;node;https://www.openstreetmap.org/node/9785485018;;;;
vrije_tijd;Speeltuin;Speeltuin Kransakker;;;;;;;;;;512672752;56983156;points;9785563998;node;https://www.openstreetmap.org/node/9785563998;;;;
horeca;Cafe;Starbucks;;;;;coffee_shop;;;;;5,08496E+16;57054554;points;9819770488;node;https://www.openstreetmap.org/node/9819770488;;;;
vrije_tijd;Informatie;Knooppunt 87;;;;;;;;;;517680263;58814593;points;9820126269;node;https://www.openstreetmap.org/node/9820126269;;;;
vrije_tijd;Informatie;Knooppunt 86;;;;;;;;;;517662331;58716271;points;9820668982;node;https://www.openstreetmap.org/node/9820668982;;;;
vrije_tijd;Informatie;Knooppunt 81;;;;;;;;;;517558207;58740766;points;9820668983;node;https://www.openstreetmap.org/node/9820668983;;;;
vrije_tijd;Informatie;Knooppunt 13;;;;;;;;;;517702259;5,88139E+16;points;9836984626;node;https://www.openstreetmap.org/node/9836984626;;;;
vrije_tijd;Informatie;Knooppunt 85;;;;;;;;;;517652043;58682542;points;9837115125;node;https://www.openstreetmap.org/node/9837115125;;;;
horeca;fast_food;Della Mamma;https://dmvaals.nl;+31 43 737 0094;;Tu-Su 16:45-22:00;pizza;Maastrichterlaan;97;6291EM;Vaals;5,07731E+16;601792;points;9841919471;node;https://www.openstreetmap.org/node/9841919471;;;;Eten
horeca;Restaurant;Bie Jeanneke;https://www.biejeanneke.nl;+31 43 851 4173;;We - Mo;international;Vinkenbergstraat;2;6305PJ;Schin op Geul;508547012;58724197;points;9847931587;node;https://www.openstreetmap.org/node/9847931587;;;;Eten
horeca;Restaurant;De Kleine Koning;https://brasseriedekleinekoning.nl/;+31 43 459 1322;;We - Su;;Kerkplein;9;6305BB;Schin op Geul;50854641;58716834;points;9847931588;node;https://www.openstreetmap.org/node/9847931588;;;;Eten
logies;Hotel;Hotel Salden;https://hotelsalden.nl/;;;;;Tolhuisstraat;1A;6305BA;Schin op Geul;508542434;58716771;points;9847931589;node;https://www.openstreetmap.org/node/9847931589;;;;Slapen
vrije_tijd;Kunst en Cultuur;Camouflage Giraffe;;;;;;;;;;5,15742E+16;59444948;points;9848692518;node;https://www.openstreetmap.org/node/9848692518;;;;
vrije_tijd;Kunst en Cultuur;Zandzaklama;;;;;;;;;;5,15707E+16;5,94784E+15;points;9848692519;node;https://www.openstreetmap.org/node/9848692519;;;;
vrije_tijd;Kunst en Cultuur;Onderzeehond;;;;;;;;;;5,15732E+16;59455023;points;9848725218;node;https://www.openstreetmap.org/node/9848725218;;;;
